/ext3/miniconda3/lib/python3.9/site-packages/torch/utils/data/dataloader.py:554: UserWarning: This DataLoader will create 6 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
Max accuracy for batch 127 = 0.5833333333333334 at d = 1.13116375359823e-05
Max accuracy for batch 128 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 129 = 0.5666666666666667 at d = 1.1313708455418237e-05
Max accuracy for batch 130 = 0.5666666666666667 at d = 1.1312842616462149e-05
Max accuracy for batch 131 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 132 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 133 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 134 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 135 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 136 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 137 = 0.5333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 138 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 139 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 140 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 141 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 142 = 0.5 at d = 1.1312842616462149e-05
Max accuracy for batch 143 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 144 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 145 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 146 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 147 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 148 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 149 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 150 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 151 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 152 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 153 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 154 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 155 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 156 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 157 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 158 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 159 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 160 = 0.6666666666666666 at d = 1.1312842616462149e-05
Max accuracy for batch 161 = 0.6666666666666666 at d = 1.13116375359823e-05
Max accuracy for batch 162 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 163 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 164 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 165 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 166 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 167 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 168 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 169 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 170 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 171 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 172 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 173 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 174 = 0.5833333333333334 at d = 1.1313708455418237e-05
Max accuracy for batch 175 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 176 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 177 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 178 = 0.6666666666666666 at d = 1.1312842616462149e-05
Max accuracy for batch 179 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 180 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 181 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 182 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 183 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 184 = 0.875 at d = 1.1313708455418237e-05
Max accuracy for batch 185 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 186 = 0.5833333333333334 at d = 1.1312842616462149e-05
Max accuracy for batch 187 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 188 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 189 = 0.75 at d = 1.1312842616462149e-05
Max accuracy for batch 190 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 191 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 192 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 193 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 194 = 0.6666666666666666 at d = 1.1312842616462149e-05
Max accuracy for batch 195 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 196 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 197 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 198 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 199 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 200 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 201 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 202 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 203 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 204 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 205 = 0.9285714285714286 at d = 1.1313708455418237e-05
Max accuracy for batch 206 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 207 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 208 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 209 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 210 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 211 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 212 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 213 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 214 = 0.625 at d = 1.13116375359823e-05
Max accuracy for batch 215 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 216 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 217 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 218 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 219 = 0.5714285714285714 at d = 1.1313708455418237e-05
Max accuracy for batch 220 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 221 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 222 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 223 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 224 = 0.6666666666666667 at d = 1.1313708455418237e-05
Max accuracy for batch 225 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 226 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 227 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 228 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 229 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 230 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 231 = 0.6666666666666666 at d = 1.1312842616462149e-05
Max accuracy for batch 232 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 233 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 234 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 235 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 236 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 237 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 238 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 239 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 240 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 241 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 242 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 243 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 244 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 245 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 246 = 0.5833333333333334 at d = 1.1312842616462149e-05
Max accuracy for batch 247 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 248 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 249 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 250 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 251 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 252 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 253 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 254 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 255 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 256 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 257 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 258 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 259 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 260 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 261 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 262 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 263 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 264 = 0.9 at d = 1.1313708455418237e-05
Max accuracy for batch 265 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 266 = 0.75 at d = 1.1312842616462149e-05
Max accuracy for batch 267 = 0.875 at d = 1.1313708455418237e-05
Max accuracy for batch 268 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 269 = 0.5833333333333334 at d = 1.1313708455418237e-05
Max accuracy for batch 270 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 271 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 272 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 273 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 274 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 275 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 276 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 277 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 278 = 0.625 at d = 1.13116375359823e-05
Max accuracy for batch 279 = 0.5 at d = 0.0010113127780423383
Max accuracy for batch 280 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 281 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 282 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 283 = 0.5833333333333334 at d = 1.1312842616462149e-05
Max accuracy for batch 284 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 285 = 0 at d = 0
Max accuracy for batch 286 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 287 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 288 = 0.5833333333333334 at d = 1.1313708455418237e-05
Max accuracy for batch 289 = 0.6 at d = 1.13116375359823e-05
Max accuracy for batch 290 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 291 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 292 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 293 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 294 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 295 = 0.6666666666666666 at d = 1.13116375359823e-05
Max accuracy for batch 296 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 297 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 298 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 299 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 300 = 0.9166666666666667 at d = 1.1313708455418237e-05
Max accuracy for batch 301 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 302 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 303 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 304 = 0.6666666666666667 at d = 1.1313708455418237e-05
Max accuracy for batch 305 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 306 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 307 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 308 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 309 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 310 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 311 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 312 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 313 = 0.6428571428571428 at d = 1.1313708455418237e-05
Max accuracy for batch 314 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 315 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 316 = 0.75 at d = 1.13116375359823e-05
Max accuracy for batch 317 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 318 = 0.8 at d = 1.1313708455418237e-05
Max accuracy for batch 319 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 320 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 321 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 322 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 323 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 324 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 325 = 0.5 at d = 1.1312842616462149e-05
Max accuracy for batch 326 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 327 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 328 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 329 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 330 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 331 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 332 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 333 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 334 = 0.5714285714285714 at d = 1.1313708455418237e-05
Max accuracy for batch 335 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 336 = 0.625 at d = 1.13116375359823e-05
Max accuracy for batch 337 = 0.5833333333333334 at d = 1.1312842616462149e-05
Max accuracy for batch 338 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 339 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 340 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 341 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 342 = 0.75 at d = 1.1312842616462149e-05
Max accuracy for batch 343 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 344 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 345 = 0.5 at d = 0.0010113127780423383
Max accuracy for batch 346 = 0.5714285714285714 at d = 1.1313708455418237e-05
Max accuracy for batch 347 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 348 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 349 = 0.5 at d = 0.0010113127780423383
Max accuracy for batch 350 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 351 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 352 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 353 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 354 = 0.6666666666666667 at d = 1.1313708455418237e-05
Max accuracy for batch 355 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 356 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 357 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 358 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 359 = 0.6666666666666666 at d = 1.13116375359823e-05
Max accuracy for batch 360 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 361 = 0 at d = 0
Max accuracy for batch 362 = 0.5833333333333334 at d = 1.1313708455418237e-05
Max accuracy for batch 363 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 364 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 365 = 0.5 at d = 0.0010113127780423383
Max accuracy for batch 366 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 367 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 368 = 0.6666666666666666 at d = 1.1312842616462149e-05
Max accuracy for batch 369 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 370 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 371 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 372 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 373 = 0.7 at d = 1.1312842616462149e-05
Max accuracy for batch 374 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 375 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 376 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 377 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 378 = 0.6666666666666667 at d = 1.1313708455418237e-05
Max accuracy for batch 379 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 380 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 381 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 382 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 383 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 384 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 385 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 386 = 0.6 at d = 1.13116375359823e-05
Max accuracy for batch 387 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 388 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 389 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 390 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 391 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 392 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 393 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 394 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 395 = 0.6 at d = 1.13116375359823e-05
Max accuracy for batch 396 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 397 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 398 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 399 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 400 = 0.625 at d = 1.13116375359823e-05
Max accuracy for batch 401 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 402 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 403 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 404 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 405 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 406 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 407 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 408 = 0.5833333333333334 at d = 1.1312842616462149e-05
Max accuracy for batch 409 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 410 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 411 = 0 at d = 0
Max accuracy for batch 412 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 413 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 414 = 0.5 at d = 1.1313708455418237e-05
